Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	CustomDither	DAngle	swAngle	swNoDead	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	RHA	AccumulativeHeading(Y)	Speed	RSpeed	radius	radiusR	radiusL	Dynamic	USRHIT	SCORE	STEERING	TurningRadius	TX	TY	TZ	toOBS	
21.3941	58.9858	1264	0	(0)4	(0)5	(0)5	(0)4	(0)5	-5.6286	-5.6286	21.7353	-80.6275	-80.6275	-5.6286	14.9337	0.	-0.370318	0.928905	0.	-0.370318	0.928905	0.	23.5163	11.494	21.7353	5.	3.77426	-1.	-1.	-1.	1	-1	0.	16.55371	-9.85966	11.866	0.	1.93817,-9.27091,	
21.411	58.9155	1265	0	(0)4	(0)5	(0)5	(0)4	(0)5	-5.63965	-5.63965	21.9411	-80.6275	-80.6275	-5.63965	14.9489	0.	-0.373653	0.927568	0.	-0.373653	0.927568	0.	23.5163	12.1279	21.9411	5.	3.98241	-1.	-1.	-1.	1	-1	0.	16.55371	-9.85966	11.866	0.	1.92705,-9.25384,	
21.4281	58.5925	1266	0	(0)4	(0)5	(0)5	(0)4	(0)5	-5.65077	-5.65077	22.1472	-80.6275	-80.6275	-5.65077	14.964	0.	-0.376988	0.926218	0.	-0.376988	0.926218	0.	23.5163	12.0758	22.1472	5.	3.9653	-1.	-1.	-1.	1	-1	0.	16.55371	-9.85966	11.866	0.	1.91597,-9.23678,	
21.4451	58.9491	1267	0	(0)4	(0)5	(0)5	(0)4	(0)5	-5.662	-5.662	22.3544	-80.6275	-80.6275	-5.662	14.9793	0.	-0.380335	0.924849	0.	-0.380335	0.924849	0.	23.5163	12.2162	22.3544	5.	4.01143	-1.	-1.	-1.	1	-1	0.	16.55371	-9.85966	11.866	0.	1.90491,-9.21966,	
21.4611	62.5059	1268	0	(0)4	(0)5	(0)5	(0)4	(0)5	-5.67322	-5.67322	22.5604	-80.6275	-80.6275	-5.67322	14.9943	0.	-0.383657	0.923475	0.	-0.383657	0.923475	0.	23.5163	12.875	22.5604	5.	4.22774	-1.	-1.	-1.	1	-1	0.	16.55371	-9.85966	11.866	0.	1.89398,-9.20268,	
21.4781	58.8402	1269	0	(0)4	(0)5	(0)5	(0)4	(0)5	-5.68385	-5.68385	22.7547	-80.6275	-80.6275	-5.68385	15.0085	0.	-0.386786	0.922169	0.	-0.386786	0.922169	0.	23.5163	11.4303	22.7547	5.	3.75333	-1.	-1.	-1.	1	-1	0.	16.55371	-9.85966	11.866	0.	1.88374,-9.1867,	
21.4951	58.6776	1270	0	(0)4	(0)5	(0)5	(0)4	(0)5	-5.6952	-5.6952	22.961	-80.6275	-80.6275	-5.6952	15.0235	0.	-0.390105	0.92077	0.	-0.390105	0.92077	0.	23.5163	12.1088	22.961	5.	3.97615	-1.	-1.	-1.	1	-1	0.	16.55371	-9.85966	11.866	0.	1.87293,-9.16976,	
21.5111	62.6359	1271	0	(0)4	(0)5	(0)5	(0)4	(0)5	-5.70663	-5.70663	23.168	-80.6275	-80.6275	-5.70663	15.0385	0.	-0.393428	0.919355	0.	-0.393428	0.919355	0.	23.5163	12.9615	23.168	5.	4.25613	-1.	-1.	-1.	1	-1	0.	16.55371	-9.85966	11.866	0.	1.86217,-9.15281,	
21.5281	58.836	1272	0	(0)4	(0)5	(0)5	(0)4	(0)5	-5.71739	-5.71739	23.3618	-80.6275	-80.6275	-5.71739	15.0526	0.	-0.396536	0.918019	0.	-0.396536	0.918019	0.	23.5163	11.4057	23.3618	5.	3.74528	-1.	-1.	-1.	1	-1	0.	16.55371	-9.85966	11.866	0.	1.85215,-9.13697,	
21.544	62.5224	1273	0	(0)4	(0)5	(0)5	(0)4	(0)5	-5.72889	-5.72889	23.5682	-80.6275	-80.6275	-5.72889	15.0675	0.	-0.39984	0.916585	0.	-0.39984	0.916585	0.	23.5163	12.9031	23.5682	5.	4.23698	-1.	-1.	-1.	1	-1	0.	16.55371	-9.85966	11.866	0.	1.84157,-9.12014,	
21.5611	58.7359	1274	0	(0)4	(0)5	(0)5	(0)4	(0)5	-5.73977	-5.73977	23.7624	-80.6275	-80.6275	-5.73977	15.0815	0.	-0.402945	0.915224	0.	-0.402945	0.915224	0.	23.5163	11.407	23.7624	5.	3.74569	-1.	-1.	-1.	1	-1	0.	16.55371	-9.85966	11.866	0.	1.83168,-9.10434,	
21.5781	58.7411	1275	0	(0)4	(0)5	(0)5	(0)4	(0)5	-5.75139	-5.75139	23.9691	-80.6275	-80.6275	-5.75139	15.0963	0.	-0.406245	0.913764	0.	-0.406245	0.913764	0.	23.5163	12.1434	23.9691	5.	3.98752	-1.	-1.	-1.	1	-1	0.	16.55371	-9.85966	11.866	0.	1.82123,-9.08755,	
21.595	59.0647	1276	0	(0)4	(0)5	(0)5	(0)4	(0)5	-5.76308	-5.76308	24.1759	-80.6275	-80.6275	-5.76308	15.1111	0.	-0.409539	0.912293	0.	-0.409539	0.912293	0.	23.5163	12.2092	24.1759	5.	4.00913	-1.	-1.	-1.	1	-1	0.	16.55371	-9.85966	11.866	0.	1.81087,-9.07081,	
21.611	62.5201	1277	0	(0)4	(0)5	(0)5	(0)4	(0)5	-5.77474	-5.77474	24.3809	-80.3931	-80.3931	-5.77474	15.1258	0.	-0.4128	0.910822	0.	-0.4128	0.910822	0.	23.448	12.8175	24.3809	5.	4.22419	-1.	-1.	-1.	1	-1	0.	16.57173	-9.87759	11.858	0.	1.80065,-9.05417,	
21.628	58.8078	1278	0	(0)4	(0)5	(0)5	(0)4	(0)5	-5.78581	-5.78581	24.5745	-80.3931	-80.3931	-5.78581	15.1396	0.	-0.415877	0.909421	0.	-0.415877	0.909421	0.	23.448	11.3901	24.5745	5.	3.75377	-1.	-1.	-1.	1	-1	0.	16.57173	-9.87759	11.858	0.	1.79107,-9.03849,	
21.645	58.8632	1279	0	(0)4	(0)5	(0)5	(0)4	(0)5	-5.79763	-5.79763	24.7799	-80.1587	-80.1587	-5.79763	15.1544	0.	-0.419133	0.907925	0.	-0.419133	0.907925	0.	23.3796	12.0871	24.7799	5.	3.99804	-1.	-1.	-1.	1	-1	0.	16.58987	-9.89556	11.8497	0.	1.78098,-9.02183,	
21.661	62.4576	1280	0	(0)4	(0)5	(0)5	(0)4	(0)5	-5.80949	-5.80949	24.985	-80.1587	-80.1587	-5.80949	15.169	0.	-0.422382	0.906418	0.	-0.422382	0.906418	0.	23.3796	12.8131	24.985	5.	4.23819	-1.	-1.	-1.	1	-1	0.	16.58987	-9.89556	11.8497	0.	0.,-9.00523,	
21.678	58.8245	1281	1	(0)4	(0)5	(0)5	(0)4	(0)5	-5.80949	-5.80949	24.985	-80.1587	-80.1587	-5.80949	15.169	0.	-0.422382	0.906418	0.	-0.422382	0.906418	0.	0.	-1.87095e-013	24.985	0.	0.	-1.	-1.	-1.	1	-1	0.	16.58987	-9.89556	11.8497	0.	0.,-9.00523,	
21.695	58.8235	1282	1	(0)4	(0)5	(0)5	(0)4	(0)5	-5.80949	-5.80949	24.985	-80.1587	-80.1587	-5.80949	15.169	0.	-0.422382	0.906418	0.	-0.422382	0.906418	0.	0.	1.87091e-013	24.985	0.	0.	-1.	-1.	-1.	1	-1	0.	16.58987	-9.89556	11.8497	0.	0.,-9.00523,	
21.711	62.5047	1283	1	(0)4	(0)5	(0)5	(0)4	(0)5	-5.80949	-5.80949	24.985	-80.1587	-80.1587	-5.80949	15.169	0.	-0.422382	0.906418	0.	-0.422382	0.906418	0.	0.	-1.988e-013	24.985	0.	0.	-1.	-1.	-1.	1	-1	0.	16.58987	-9.89556	11.8497	0.	0.,-9.00523,	
21.7271	62.3131	1284	1	(0)4	(0)5	(0)5	(0)4	(0)5	-5.80949	-5.80949	24.985	-80.1587	-80.1587	-5.80949	15.169	0.	-0.422382	0.906418	0.	-0.422382	0.906418	0.	0.	1.9819e-013	24.985	0.	0.	-1.	-1.	-1.	1	-1	0.	16.58987	-9.89556	11.8497	0.	0.,-9.00523,	
21.744	58.9785	1285	1	(0)4	(0)5	(0)5	(0)4	(0)5	-5.80949	-5.80949	24.985	-80.1587	-80.1587	-5.80949	15.169	0.	-0.422382	0.906418	0.	-0.422382	0.906418	0.	0.	-1.87584e-013	24.985	0.	0.	-1.	-1.	-1.	1	-1	0.	16.58987	-9.89556	11.8497	0.	0.,-9.00523,	
21.76	62.5827	1286	1	(0)4	(0)5	(0)5	(0)4	(0)5	-5.80949	-5.80949	24.985	-80.1587	-80.1587	-5.80949	15.169	0.	-0.422382	0.906418	0.	-0.422382	0.906418	0.	0.	1.99048e-013	24.985	0.	0.	-1.	-1.	-1.	1	-1	0.	16.58987	-9.89556	11.8497	0.	0.,-9.00523,	
21.776	62.4835	1287	1	(0)4	(0)5	(0)5	(0)4	(0)5	-5.80949	-5.80949	24.985	-80.1587	-80.1587	-5.80949	15.169	0.	-0.422382	0.906418	0.	-0.422382	0.906418	0.	0.	-1.98732e-013	24.985	0.	0.	-1.	-1.	-1.	1	-1	0.	16.58987	-9.89556	11.8497	0.	0.,-9.00523,	
21.7931	58.4839	1288	1	(0)4	(0)5	(0)5	(0)4	(0)5	-5.80949	-5.80949	24.985	-80.1587	-80.1587	-5.80949	15.169	0.	-0.422382	0.906418	0.	-0.422382	0.906418	0.	0.	1.86011e-013	24.985	0.	0.	-1.	-1.	-1.	1	-1	0.	16.58987	-9.89556	11.8497	0.	0.,-9.00523,	
21.8101	58.9197	1289	1	(0)4	(0)5	(0)5	(0)4	(0)5	-5.80949	-5.80949	24.985	-80.1587	-80.1587	-5.80949	15.169	0.	-0.422382	0.906418	0.	-0.422382	0.906418	0.	0.	-1.87397e-013	24.985	0.	0.	-1.	-1.	-1.	1	-1	0.	16.58987	-9.89556	11.8497	0.	0.,-9.00523,	
21.8271	58.7588	1290	1	(0)4	(0)5	(0)5	(0)4	(0)5	-5.80949	-5.80949	24.985	-80.1587	-80.1587	-5.80949	15.169	0.	-0.422382	0.906418	0.	-0.422382	0.906418	0.	0.	1.86886e-013	24.985	0.	0.	-1.	-1.	-1.	1	-1	0.	16.58987	-9.89556	11.8497	0.	0.,-9.00523,	
21.844	59.0773	1291	1	(0)4	(0)5	(0)5	(0)4	(0)5	-5.80949	-5.80949	24.985	-80.1587	-80.1587	-5.80949	15.169	0.	-0.422382	0.906418	0.	-0.422382	0.906418	0.	0.	-1.87899e-013	24.985	0.	0.	-1.	-1.	-1.	1	-1	0.	16.58987	-9.89556	11.8497	0.	0.,-9.00523,	
21.86	62.5071	1292	1	(0)4	(0)5	(0)5	(0)4	(0)5	-5.80949	-5.80949	24.985	-80.1587	-80.1587	-5.80949	15.169	0.	-0.422382	0.906418	0.	-0.422382	0.906418	0.	0.	1.98807e-013	24.985	0.	0.	-1.	-1.	-1.	1	-1	0.	16.58987	-9.89556	11.8497	0.	0.,-9.00523,	
21.8761	62.2745	1293	1	(0)4	(0)5	(0)5	(0)4	(0)5	-5.80949	-5.80949	24.985	-80.1587	-80.1587	-5.80949	15.169	0.	-0.422382	0.906418	0.	-0.422382	0.906418	0.	0.	-1.98067e-013	24.985	0.	0.	-1.	-1.	-1.	1	-1	0.	16.58987	-9.89556	11.8497	0.	0.,-9.00523,	
